//,x,radian,,y,radian,,z,radian,,velocity(m/s),,acceleration(m/(s^2)),,time,diff(nano,seconds)
0.15377,0.21242,0.10508,0.0216549,0.1804859,119980931,,,,,,,,,,,
0.16368,0.08002,0.04794,0.0120463,0.100397,119986810,,,,,,,,,,,
0.26637,0.0713,0.13729,0.0113681,0.0947467,119984362,,,,,,,,,,,
0.14879,0.12605,0.16726,0.0110946,0.0924672,119983838,,,,,,,,,,,
0.12115,-0.0289,0.09286,0.014509,0.1209246,119984103,,,,,,,,,,,
0.17172,0.02928,0.09516,0.0064275,0.0535721,119978468,,,,,,,,,,,
0.13787,0.02637,0.10012,0.0028614,0.0238472,119990003,,,,,,,,,,,
0.06211,0.00746,0.10325,0.0065131,0.0542852,119979899,,,,,,,,,,,
0.12351,0.03707,0.16008,0.0073965,0.061643,119989266,,,,,,,,,,,
0.09328,0.14834,0.16244,0.0096117,0.0801104,119981062,,,,,,,,,,,
-0.031,-0.08416,0.07,0.0232831,0.1940457,119987548,,,,,,,,,,,
-0.00491,0.02576,0.0416,0.0097085,0.0809121,119988723,,,,,,,,,,,
0.07242,0.02527,-0.04266,0.0095318,0.0794449,119980611,,,,,,,,,,,
0.11324,0.10721,-0.0431,0.0076303,0.0635941,119984093,,,,,,,,,,,
0.12181,0.07745,0.07117,0.009867,0.0822355,119984404,,,,,,,,,,,
-0.02916,-0.03394,0.12088,0.0161769,0.1348322,119978339,,,,,,,,,,,
-0.00352,-0.00185,0.10584,0.0036451,0.0303782,119991121,,,,,,,,,,,
0.044,-0.00046,0.04576,0.0063853,0.0532196,119979546,,,,,,,,,,,
-0.00381,0.01977,0.01869,0.0048794,0.0406648,119992005,,,,,,,,,,,
-0.03899,-0.00324,-0.07777,0.0087691,0.0730861,119983168,,,,,,,,,,,
0.13091,0.0941,-0.04713,0.0165186,0.1376726,119984793,,,,,,,,,,,
0.08378,0.05547,0.04537,0.0092325,0.0769474,119984119,,,,,,,,,,,
-0.03533,-0.05118,0.04405,0.013325,0.1110549,119985540,,,,,,,,,,,
-0.02652,-0.02866,0.08828,0.0042011,0.0350151,119980300,,,,,,,,,,,
-0.04841,-0.04579,0.10158,0.0025679,0.0214006,119990325,,,,,,,,,,,
-0.03861,-0.03101,0.06681,0.0032532,0.0271147,119977432,,,,,,,,,,,
0.00847,0.00389,0.03594,0.0055168,0.0459526,120054939,,,,,,,,,,,
0.03905,-0.01079,0.02513,0.0029685,0.0247553,119914708,,,,,,,,,,,
-0.01964,-0.03388,0.00938,0.0054173,0.0451473,119991654,,,,,,,,,,,
-0.06897,-0.02743,0.03357,0.0046103,0.0384239,119984238,,,,,,,,,,,
-0.07322,0.19077,0.09037,0.0187947,0.1566422,119985031,,,,,,,,,,,
-0.05321,0.02234,-0.13083,0.0232318,0.193623,119984916,,,,,,,,,,,
-0.07197,0.01831,-0.29633,0.0138854,0.1157254,119985329,,,,,,,,,,,
-0.08117,0.04702,-0.31422,0.0029219,0.0243531,119980874,,,,,,,,,,,
-0.1542,0.00475,-0.34102,0.0073787,0.0614943,119989761,,,,,,,,,,,
-0.16213,0.18548,-0.34265,0.0150789,0.125679,119979665,,,,,,,,,,,
-0.06572,-0.09893,-0.40464,0.0255561,0.2129936,119985251,,,,,,,,,,,
