-0.0005658,-0.0002706,-0.0000916,119986459
-0.0002917,-0.0005455,0.0001217,119986445
0.0014833,0.0002959,-0.0000579,119988442
0.0008275,0.0002131,-0.0000198,119984830
-0.0001349,-0.0001468,-0.0000410,119986711
-0.0004566,0.0004198,0.0007373,119986328
-0.0009220,0.0000130,0.0009829,119986882
0.0011404,-0.0001372,0.0005321,119986686
0.0003672,0.0001875,-0.0005871,119986486
0.0002836,0.0006294,0.0003379,119986753
-0.0001363,0.0006689,-0.0003078,119986710
0.0002081,-0.0000742,-0.0008091,119986779
0.0006736,-0.0000610,-0.0001525,119986888
-0.0005556,-0.0005697,-0.0002236,119986324
0.0007747,0.0000724,0.0002074,119987973
-0.0003598,0.0004791,0.0001825,119987271
-0.0002616,0.0001068,0.0003107,119986583
-0.0003658,0.0007526,0.0001297,119986149
-0.0007263,0.0006462,-0.0001928,119987085
0.0004969,0.0003238,-0.0003621,119986662
0.0007681,0.0000856,-0.0011918,119986824
0.0010283,0.0002981,-0.0007381,119986768
0.0007818,0.0004006,-0.0001634,119987472
0.0010782,0.0007218,-0.0000418,119986667
0.0004742,0.0001559,0.0003488,119988334
-0.0000755,0.0006493,0.0009288,119986590
0.0006172,0.0011242,0.0002309,119986899
-0.0011309,-0.0002032,-0.0001019,119986723
-0.0008349,0.0008193,0.0002294,119987559
-0.0005035,0.0001259,-0.0004515,119987225
-0.0010738,-0.0003183,-0.0001305,119987742
-0.0005007,-0.0007677,0.0004281,119987488
0.0008125,-0.0006858,0.0008616,119986061
0.0007315,-0.0001871,0.0009507,119987873
-0.0000601,-0.0001321,0.0009469,119987612
-0.0003144,0.0001633,0.0012658,119986603
-0.0004501,0.0001068,0.0001503,119987815
0.0000638,0.0000592,0.0000806,119987138
0.0001547,-0.0005367,-0.0001473,119987516
-0.0002815,-0.0014039,-0.0007535,119988101
