0.04969,0.03238,-0.03621,119986662
0.07681,0.00856,-0.11918,119986824
0.10283,0.02981,-0.07381,119986768
0.07818,0.04006,-0.01634,119987472
0.10782,0.07218,-0.00418,119986667
0.04742,0.01559,0.03488,119988334
-0.00755,0.06493,0.09288,119986590
0.06172,0.11242,0.02309,119986899
-0.11309,-0.02032,-0.01019,119986723
-0.08349,0.08193,0.02294,119987559
-0.05035,0.01259,-0.04515,119987225
-0.10738,-0.03183,-0.01305,119987742
-0.05007,-0.07677,0.04281,119987488
0.08125,-0.06858,0.08616,119986061
0.07315,-0.01871,0.09507,119987873
-0.00601,-0.01321,0.09469,119987612
-0.03144,0.01633,0.12658,119986603
-0.04501,0.01068,0.01503,119987815
0.00638,0.00592,0.00806,119987138
0.01547,-0.05367,-0.01473,119987516
-0.02815,-0.14039,-0.07535,119988101
